"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/src/main/java/com/servidortareas/Main.java","3","14","3","17"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/src/main/java/com/servidortareas/Servidor.java","9","14","9","21"
"Missing Javadoc for public type","A public class or interface that does not have a Javadoc comment affects maintainability.","recommendation","This type does not have a non-trivial Javadoc comment.","/src/main/java/com/servidortareas/VariablesConexion.java","5","14","5","30"
"Missing Javadoc for public method or constructor","A public method or constructor that does not have a Javadoc comment affects maintainability.","recommendation","This method does not have a non-trivial Javadoc comment.","/src/main/java/com/servidortareas/Main.java","4","24","4","27"
"Missing Javadoc for public method or constructor","A public method or constructor that does not have a Javadoc comment affects maintainability.","recommendation","This method does not have a non-trivial Javadoc comment.","/src/main/java/com/servidortareas/Servidor.java","16","15","16","29"
"Missing Javadoc for public method or constructor","A public method or constructor that does not have a Javadoc comment affects maintainability.","recommendation","This method does not have a non-trivial Javadoc comment.","/src/main/java/com/servidortareas/Servidor.java","52","23","52","33"
"Non-private field","A non-constant field that is not declared 'private', but is not accessed outside of its declaring type, may decrease code maintainability.","recommendation","This non-private field is not accessed outside of its declaring type.","/src/main/java/com/servidortareas/Servidor.java","14","16","14","20"
"Non-private field","A non-constant field that is not declared 'private', but is not accessed outside of its declaring type, may decrease code maintainability.","recommendation","This non-private field is not accessed outside of its declaring type.","/src/main/java/com/servidortareas/Servidor.java","12","7","12","12"
"Non-private field","A non-constant field that is not declared 'private', but is not accessed outside of its declaring type, may decrease code maintainability.","recommendation","This non-private field is not accessed outside of its declaring type.","/src/main/java/com/servidortareas/Servidor.java","11","10","11","11"
"Non-private field","A non-constant field that is not declared 'private', but is not accessed outside of its declaring type, may decrease code maintainability.","recommendation","This non-private field is not accessed outside of its declaring type.","/src/main/java/com/servidortareas/Servidor.java","10","10","10","13"
"Non-final immutable field","A field of immutable type that is assigned to only in a constructor or static initializer of its declaring type, but is not declared 'final', may lead to defects and makes code less readable.","recommendation","This immutable field is not declared final but is only assigned to during initialization.","/src/main/java/com/servidortareas/Servidor.java","12","7","12","12"
"Non-final immutable field","A field of immutable type that is assigned to only in a constructor or static initializer of its declaring type, but is not declared 'final', may lead to defects and makes code less readable.","recommendation","This immutable field is not declared final but is only assigned to during initialization.","/src/main/java/com/servidortareas/Servidor.java","11","10","11","11"
"Non-final immutable field","A field of immutable type that is assigned to only in a constructor or static initializer of its declaring type, but is not declared 'final', may lead to defects and makes code less readable.","recommendation","This immutable field is not declared final but is only assigned to during initialization.","/src/main/java/com/servidortareas/Servidor.java","10","10","10","13"
